source,station,station_id,period_start,period_end,products,source_scale_m,valid_pixels,total_pixels,valid_area_m2,total_area_m2,coverage_pct
S2,Bosque seco,00000000000000000004,2023-03-30,2023-04-07,2,20,545.3686274509803,545.3686274509803,213163.19644153066,213163.19644153066,100.0
HLS,Pastos limpios,00000000000000000000,2023-04-07,2023-04-15,64,30,243.78431372549025,243.78431372549025,214276.69850116826,214276.69850116826,100.0
HLS,Palma,00000000000000000001,2023-04-07,2023-04-15,64,30,28.301960784313714,243.80784313725482,24879.28052667355,214323.03965705412,11.608308918389627
HLS,Bananera,00000000000000000002,2023-04-07,2023-04-15,64,30,243.75686274509803,243.75686274509803,214272.54065539807,214272.54065539807,100.0
HLS,Manglar,00000000000000000003,2023-04-07,2023-04-15,64,30,241.91372549019607,241.91372549019607,212555.60338039036,212555.60338039036,100.0
HLS,Bosque seco,00000000000000000004,2023-04-07,2023-04-15,64,30,243.64705882352945,243.64705882352945,214272.15992838528,214272.15992838528,100.0
S2,Pastos limpios,00000000000000000000,2023-04-07,2023-04-15,4,20,545.6705882352941,545.6705882352941,213165.6486693139,213165.6486693139,100.0
S2,Palma,00000000000000000001,2023-04-07,2023-04-15,4,20,545.6039215686275,545.6039215686275,213165.1321457805,213165.1321457805,100.0
S2,Bananera,00000000000000000002,2023-04-07,2023-04-15,4,20,545.5333333333333,545.5333333333333,213131.89231938383,213131.89231938383,100.0
S2,Manglar,00000000000000000003,2023-04-07,2023-04-15,4,20,545.850980392157,545.850980392157,213158.9788100297,213158.9788100297,100.0
S2,Bosque seco,00000000000000000004,2023-04-07,2023-04-15,4,20,545.3686274509803,545.3686274509803,213163.19644153066,213163.19644153066,100.0
HLS,Pastos limpios,00000000000000000000,2023-04-15,2023-04-23,36,30,243.78431372549025,243.78431372549025,214276.69850116826,214276.69850116826,100.0
HLS,Palma,00000000000000000001,2023-04-15,2023-04-23,36,30,0.0,243.80784313725482,0.0,214323.03965705412,0.0
HLS,Bananera,00000000000000000002,2023-04-15,2023-04-23,36,30,243.75686274509803,243.75686274509803,214272.54065539807,214272.54065539807,100.0
HLS,Manglar,00000000000000000003,2023-04-15,2023-04-23,36,30,241.91372549019607,241.91372549019607,212555.60338039036,212555.60338039036,100.0
HLS,Bosque seco,00000000000000000004,2023-04-15,2023-04-23,36,30,243.64705882352945,243.64705882352945,214272.15992838528,214272.15992838528,100.0
S2,Pastos limpios,00000000000000000000,2023-04-15,2023-04-23,2,20,545.6705882352941,545.6705882352941,213165.6486693139,213165.6486693139,100.0
S2,Palma,00000000000000000001,2023-04-15,2023-04-23,2,20,460.80784313725496,545.6039215686275,180035.6199650781,213165.1321457805,84.45828740976006
S2,Bananera,00000000000000000002,2023-04-15,2023-04-23,2,20,545.5333333333333,545.5333333333333,213131.89231938383,213131.89231938383,100.0
S2,Manglar,00000000000000000003,2023-04-15,2023-04-23,2,20,367.86666666666656,545.850980392157,143654.5650406181,213158.9788100297,67.3931569022223
S2,Bosque seco,00000000000000000004,2023-04-15,2023-04-23,2,20,545.3686274509803,545.3686274509803,213163.19644153066,213163.19644153066,100.0
HLS,Pastos limpios,00000000000000000000,2023-04-23,2023-05-01,61,30,243.78431372549025,243.78431372549025,214276.69850116826,214276.69850116826,100.0
HLS,Palma,00000000000000000001,2023-04-23,2023-05-01,61,30,243.60784313725483,243.80784313725482,214147.2277796127,214323.03965705412,99.91796874581344
HLS,Bananera,00000000000000000002,2023-04-23,2023-05-01,61,30,227.45882352941177,243.75686274509803,199945.96778277232,214272.54065539807,93.31385494902665
HLS,Manglar,00000000000000000003,2023-04-23,2023-05-01,61,30,0.0,241.91372549019607,0.0,212555.60338039036,0.0
HLS,Bosque seco,00000000000000000004,2023-04-23,2023-05-01,61,30,243.64705882352945,243.64705882352945,214272.15992838528,214272.15992838528,100.0
S2,Pastos limpios,00000000000000000000,2023-04-23,2023-05-01,4,20,545.6705882352941,545.6705882352941,213165.6486693139,213165.6486693139,100.0
S2,Palma,00000000000000000001,2023-04-23,2023-05-01,4,20,542.1058823529412,545.6039215686275,211798.4543731089,213165.1321457805,99.35886429505885
S2,Bananera,00000000000000000002,2023-04-23,2023-05-01,4,20,508.01568627450985,545.5333333333333,198474.27056741153,213131.89231938383,93.12274592391482
S2,Manglar,00000000000000000003,2023-04-23,2023-05-01,4,20,0.0,545.850980392157,0.0,213158.9788100297,0.0
S2,Bosque seco,00000000000000000004,2023-04-23,2023-05-01,4,20,545.3686274509803,545.3686274509803,213163.19644153066,213163.19644153066,100.0
HLS,Pastos limpios,00000000000000000000,2023-05-01,2023-05-09,54,30,243.78431372549025,243.78431372549025,214276.69850116826,214276.69850116826,100.0
HLS,Palma,00000000000000000001,2023-05-01,2023-05-09,54,30,243.80784313725482,243.80784313725482,214323.03965705412,214323.03965705412,100.0
HLS,Bananera,00000000000000000002,2023-05-01,2023-05-09,54,30,243.75686274509803,243.75686274509803,214272.54065539807,214272.54065539807,100.0
HLS,Manglar,00000000000000000003,2023-05-01,2023-05-09,54,30,241.91372549019607,241.91372549019607,212555.60338039036,212555.60338039036,100.0
HLS,Bosque seco,00000000000000000004,2023-05-01,2023-05-09,54,30,93.18039215686278,243.64705882352945,81946.14462268296,214272.15992838528,38.24395322755474
S2,Pastos limpios,00000000000000000000,2023-05-01,2023-05-09,6,20,545.6705882352941,545.6705882352941,213165.6486693139,213165.6486693139,100.0
S2,Palma,00000000000000000001,2023-05-01,2023-05-09,6,20,545.6039215686275,545.6039215686275,213165.1321457805,213165.1321457805,100.0
S2,Bananera,00000000000000000002,2023-05-01,2023-05-09,6,20,545.5333333333333,545.5333333333333,213131.89231938383,213131.89231938383,100.0
S2,Manglar,00000000000000000003,2023-05-01,2023-05-09,6,20,545.850980392157,545.850980392157,213158.9788100297,213158.9788100297,100.0
S2,Bosque seco,00000000000000000004,2023-05-01,2023-05-09,6,20,545.3686274509803,545.3686274509803,213163.19644153066,213163.19644153066,100.0
HLS,Pastos limpios,00000000000000000000,2023-05-09,2023-05-17,46,30,243.78431372549025,243.78431372549025,214276.69850116826,214276.69850116826,100.0
HLS,Palma,00000000000000000001,2023-05-09,2023-05-17,46,30,243.80784313725482,243.80784313725482,214323.03965705412,214323.03965705412,100.0
HLS,Bananera,00000000000000000002,2023-05-09,2023-05-17,46,30,243.75686274509803,243.75686274509803,214272.54065539807,214272.54065539807,100.0
HLS,Manglar,00000000000000000003,2023-05-09,2023-05-17,46,30,241.91372549019607,241.91372549019607,212555.60338039036,212555.60338039036,100.0
HLS,Bosque seco,00000000000000000004,2023-05-09,2023-05-17,46,30,243.64705882352945,243.64705882352945,214272.15992838528,214272.15992838528,100.0
S2,Pastos limpios,00000000000000000000,2023-05-09,2023-05-17,2,20,545.6705882352941,545.6705882352941,213165.6486693139,213165.6486693139,100.0
S2,Palma,00000000000000000001,2023-05-09,2023-05-17,2,20,545.6039215686275,545.6039215686275,213165.1321457805,213165.1321457805,100.0
S2,Bananera,00000000000000000002,2023-05-09,2023-05-17,2,20,545.5333333333333,545.5333333333333,213131.89231938383,213131.89231938383,100.0
S2,Manglar,00000000000000000003,2023-05-09,2023-05-17,2,20,545.850980392157,545.850980392157,213158.9788100297,213158.9788100297,100.0
S2,Bosque seco,00000000000000000004,2023-05-09,2023-05-17,2,20,545.3686274509803,545.3686274509803,213163.19644153066,213163.19644153066,100.0
HLS,Pastos limpios,00000000000000000000,2023-05-17,2023-05-25,52,30,243.4117647058824,243.78431372549025,213949.24498961226,214276.69850116826,99.84718193165824
HLS,Palma,00000000000000000001,2023-05-17,2023-05-25,52,30,50.28235294117648,243.80784313725482,44201.513685996855,214323.03965705412,20.62378069885779
HLS,Bananera,00000000000000000002,2023-05-17,2023-05-25,52,30,167.31372549019605,243.75686274509803,147075.7503082875,214272.54065539807,68.63956989468883
HLS,Manglar,00000000000000000003,2023-05-17,2023-05-25,52,30,241.91372549019607,241.91372549019607,212555.60338039036,212555.60338039036,100.0
HLS,Bosque seco,00000000000000000004,2023-05-17,2023-05-25,52,30,154.69803921568632,243.64705882352945,136047.36178792315,214272.15992838528,63.492784985876526
S2,Pastos limpios,00000000000000000000,2023-05-17,2023-05-25,4,20,545.6705882352941,545.6705882352941,213165.6486693139,213165.6486693139,100.0
S2,Palma,00000000000000000001,2023-05-17,2023-05-25,4,20,545.6039215686275,545.6039215686275,213165.1321457805,213165.1321457805,100.0
S2,Bananera,00000000000000000002,2023-05-17,2023-05-25,4,20,545.5333333333333,545.5333333333333,213131.89231938383,213131.89231938383,100.0
S2,Manglar,00000000000000000003,2023-05-17,2023-05-25,4,20,545.850980392157,545.850980392157,213158.9788100297,213158.9788100297,100.0
S2,Bosque seco,00000000000000000004,2023-05-17,2023-05-25,4,20,538.9411764705882,545.3686274509803,210650.97274505012,213163.19644153066,98.82145523316468
HLS,Pastos limpios,00000000000000000000,2023-05-25,2023-06-02,37,30,0.0,243.78431372549025,0.0,214276.69850116826,0.0
HLS,Palma,00000000000000000001,2023-05-25,2023-06-02,37,30,0.0,243.80784313725482,0.0,214323.03965705412,0.0
HLS,Bananera,00000000000000000002,2023-05-25,2023-06-02,37,30,0.0,243.75686274509803,0.0,214272.54065539807,0.0
HLS,Manglar,00000000000000000003,2023-05-25,2023-06-02,37,30,241.91372549019607,241.91372549019607,212555.60338039036,212555.60338039036,100.0
HLS,Bosque seco,00000000000000000004,2023-05-25,2023-06-02,37,30,6.415686274509804,243.64705882352945,5642.156411803001,214272.15992838528,2.6331728833501935
S2,Pastos limpios,00000000000000000000,2023-05-25,2023-06-02,2,20,545.6705882352941,545.6705882352941,213165.6486693139,213165.6486693139,100.0
S2,Palma,00000000000000000001,2023-05-25,2023-06-02,2,20,196.24705882352941,545.6039215686275,76672.84102292533,213165.1321457805,35.96875354384408
S2,Bananera,00000000000000000002,2023-05-25,2023-06-02,2,20,285.4588235294118,545.5333333333333,111524.44371541342,213131.89231938383,52.32649253087429
S2,Manglar,00000000000000000003,2023-05-25,2023-06-02,2,20,545.850980392157,545.850980392157,213158.9788100297,213158.9788100297,100.0
S2,Bosque seco,00000000000000000004,2023-05-25,2023-06-02,2,20,297.97647058823526,545.3686274509803,116467.06773633766,213163.19644153066,54.637512328862016
HLS,Pastos limpios,00000000000000000000,2023-06-02,2023-06-10,50,30,9.172549019607846,243.78431372549025,8062.255650898052,214276.69850116826,3.7625442744321993
HLS,Palma,00000000000000000001,2023-06-02,2023-06-10,50,30,0.0,243.80784313725482,0.0,214323.03965705412,0.0
HLS,Bananera,00000000000000000002,2023-06-02,2023-06-10,50,30,243.75686274509803,243.75686274509803,214272.54065539807,214272.54065539807,100.0
HLS,Manglar,00000000000000000003,2023-06-02,2023-06-10,50,30,241.13725490196077,241.91372549019607,211873.3622872148,212555.60338039036,99.6790293540488
HLS,Bosque seco,00000000000000000004,2023-06-02,2023-06-10,50,30,0.0,243.64705882352945,0.0,214272.15992838528,0.0
S2,Pastos limpios,00000000000000000000,2023-06-02,2023-06-10,4,20,545.6705882352941,545.6705882352941,213165.6486693139,213165.6486693139,100.0
S2,Palma,00000000000000000001,2023-06-02,2023-06-10,4,20,24.05098039215686,545.6039215686275,9396.584253647748,213165.1321457805,4.408124424036462
S2,Bananera,00000000000000000002,2023-06-02,2023-06-10,4,20,545.5333333333333,545.5333333333333,213131.89231938383,213131.89231938383,100.0
S2,Manglar,00000000000000000003,2023-06-02,2023-06-10,4,20,545.850980392157,545.850980392157,213158.9788100297,213158.9788100297,100.0
S2,Bosque seco,00000000000000000004,2023-06-02,2023-06-10,4,20,382.9137254901961,545.3686274509803,149666.16903267652,213163.19644153066,70.21201198478417
HLS,Pastos limpios,00000000000000000000,2023-06-10,2023-06-18,61,30,100.31764705882357,243.78431372549025,88175.19677327467,214276.69850116826,41.15015649860497
HLS,Palma,00000000000000000001,2023-06-10,2023-06-18,61,30,243.80784313725482,243.80784313725482,214323.03965705412,214323.03965705412,100.0
HLS,Bananera,00000000000000000002,2023-06-10,2023-06-18,61,30,201.06666666666666,243.75686274509803,176746.1956562118,214272.54065539807,82.48662899856231
HLS,Manglar,00000000000000000003,2023-06-10,2023-06-18,61,30,241.91372549019607,241.91372549019607,212555.60338039036,212555.60338039036,100.0
HLS,Bosque seco,00000000000000000004,2023-06-10,2023-06-18,61,30,243.64705882352945,243.64705882352945,214272.15992838528,214272.15992838528,100.0
S2,Pastos limpios,00000000000000000000,2023-06-10,2023-06-18,4,20,484.94117647058823,545.6705882352941,189441.85550213984,213165.6486693139,88.87072409871394
S2,Palma,00000000000000000001,2023-06-10,2023-06-18,4,20,545.6039215686275,545.6039215686275,213165.1321457805,213165.1321457805,100.0
S2,Bananera,00000000000000000002,2023-06-10,2023-06-18,4,20,347.5490196078432,545.5333333333333,135782.10983072914,213131.89231938383,63.7080205843882
S2,Manglar,00000000000000000003,2023-06-10,2023-06-18,4,20,545.850980392157,545.850980392157,213158.9788100297,213158.9788100297,100.0
S2,Bosque seco,00000000000000000004,2023-06-10,2023-06-18,4,20,312.4078431372549,545.3686274509803,122107.89992460361,213163.19644153066,57.283762846039444
HLS,Pastos limpios,00000000000000000000,2023-06-18,2023-06-26,50,30,7.184313725490196,243.78431372549025,6314.737528722427,214276.69850116826,2.947001504546701
HLS,Palma,00000000000000000001,2023-06-18,2023-06-26,50,30,243.80784313725482,243.80784313725482,214323.03965705412,214323.03965705412,100.0
HLS,Bananera,00000000000000000002,2023-06-18,2023-06-26,50,30,243.75686274509803,243.75686274509803,214272.54065539807,214272.54065539807,100.0
HLS,Manglar,00000000000000000003,2023-06-18,2023-06-26,50,30,241.91372549019607,241.91372549019607,212555.60338039036,212555.60338039036,100.0
HLS,Bosque seco,00000000000000000004,2023-06-18,2023-06-26,50,30,243.64705882352945,243.64705882352945,214272.15992838528,214272.15992838528,100.0
S2,Pastos limpios,00000000000000000000,2023-06-18,2023-06-26,2,20,545.6705882352941,545.6705882352941,213165.6486693139,213165.6486693139,100.0
S2,Palma,00000000000000000001,2023-06-18,2023-06-26,2,20,545.6039215686275,545.6039215686275,213165.1321457805,213165.1321457805,100.0
S2,Bananera,00000000000000000002,2023-06-18,2023-06-26,2,20,545.5333333333333,545.5333333333333,213131.89231938383,213131.89231938383,100.0
S2,Manglar,00000000000000000003,2023-06-18,2023-06-26,2,20,545.850980392157,545.850980392157,213158.9788100297,213158.9788100297,100.0
S2,Bosque seco,00000000000000000004,2023-06-18,2023-06-26,2,20,545.3686274509803,545.3686274509803,213163.19644153066,213163.19644153066,100.0
HLS,Pastos limpios,00000000000000000000,2023-06-26,2023-07-04,42,30,5.580392156862745,243.78431372549025,4904.923370481004,214276.69850116826,2.289060548715829
HLS,Palma,00000000000000000001,2023-06-26,2023-07-04,42,30,0.5019607843137255,243.80784313725482,441.2594056372549,214323.03965705412,0.2058851938379232
HLS,Bananera,00000000000000000002,2023-06-26,2023-07-04,42,30,0.0,243.75686274509803,0.0,214272.54065539807,0.0
HLS,Manglar,00000000000000000003,2023-06-26,2023-07-04,42,30,231.13725490196074,241.91372549019607,203086.93070762494,212555.60338039036,95.54531966121813
HLS,Bosque seco,00000000000000000004,2023-06-26,2023-07-04,42,30,4.294117647058823,243.64705882352945,3776.3797822840074,214272.15992838528,1.762422044723944
S2,Pastos limpios,00000000000000000000,2023-06-26,2023-07-04,4,20,342.3764705882352,545.6705882352941,133748.937109375,213165.6486693139,62.74413252993737
S2,Palma,00000000000000000001,2023-06-26,2023-07-04,4,20,267.95294117647063,545.6039215686275,104688.1718326345,213165.1321457805,49.11130201211322
S2,Bananera,00000000000000000002,2023-06-26,2023-07-04,4,20,280.6470588235294,545.5333333333333,109644.96674517464,213131.89231938383,51.444655021815656
S2,Manglar,00000000000000000003,2023-06-26,2023-07-04,4,20,545.850980392157,545.850980392157,213158.9788100297,213158.9788100297,100.0
S2,Bosque seco,00000000000000000004,2023-06-26,2023-07-04,4,20,278.3607843137255,545.3686274509803,108800.00990648454,213163.19644153066,51.040710461633424
HLS,Pastos limpios,00000000000000000000,2023-07-04,2023-07-12,46,30,0.0,243.78431372549025,0.0,214276.69850116826,0.0
HLS,Palma,00000000000000000001,2023-07-04,2023-07-12,46,30,211.71372549019605,243.80784313725482,186110.12654000064,214323.03965705412,86.83626680444718
HLS,Bananera,00000000000000000002,2023-07-04,2023-07-12,46,30,74.9843137254902,243.75686274509803,65914.3080056583,214272.54065539807,30.76190155026183
HLS,Manglar,00000000000000000003,2023-07-04,2023-07-12,46,30,0.0,241.91372549019607,0.0,212555.60338039036,0.0
HLS,Bosque seco,00000000000000000004,2023-07-04,2023-07-12,46,30,0.0,243.64705882352945,0.0,214272.15992838528,0.0
S2,Pastos limpios,00000000000000000000,2023-07-04,2023-07-12,2,20,0.0,545.6705882352941,0.0,213165.6486693139,0.0
S2,Palma,00000000000000000001,2023-07-04,2023-07-12,2,20,0.3411764705882353,545.6039215686275,133.2959970511642,213165.1321457805,0.06253180138297901
S2,Bananera,00000000000000000002,2023-07-04,2023-07-12,2,20,0.0,545.5333333333333,0.0,213131.89231938383,0.0
S2,Manglar,00000000000000000003,2023-07-04,2023-07-12,2,20,0.0,545.850980392157,0.0,213158.9788100297,0.0
S2,Bosque seco,00000000000000000004,2023-07-04,2023-07-12,2,20,0.0,545.3686274509803,0.0,213163.19644153066,0.0
HLS,Pastos limpios,00000000000000000000,2023-07-12,2023-07-20,67,30,243.78431372549025,243.78431372549025,214276.69850116826,214276.69850116826,100.0
HLS,Palma,00000000000000000001,2023-07-12,2023-07-20,67,30,86.07450980392157,243.80784313725482,75665.37061336741,214323.03965705412,35.30435679451087
HLS,Bananera,00000000000000000002,2023-07-12,2023-07-20,67,30,173.2901960784314,243.75686274509803,152329.50717510155,214272.54065539807,71.09147383475708
HLS,Manglar,00000000000000000003,2023-07-12,2023-07-20,67,30,0.0,241.91372549019607,0.0,212555.60338039036,0.0
HLS,Bosque seco,00000000000000000004,2023-07-12,2023-07-20,67,30,243.64705882352945,243.64705882352945,214272.15992838528,214272.15992838528,100.0
S2,Pastos limpios,00000000000000000000,2023-07-12,2023-07-20,4,20,545.6705882352941,545.6705882352941,213165.6486693139,213165.6486693139,100.0
S2,Palma,00000000000000000001,2023-07-12,2023-07-20,4,20,476.7372549019609,545.6039215686275,186259.1506676765,213165.1321457805,87.37786935074195
S2,Bananera,00000000000000000002,2023-07-12,2023-07-20,4,20,523.5333333333333,545.5333333333333,204536.83604496976,213131.89231938383,95.96725943692455
S2,Manglar,00000000000000000003,2023-07-12,2023-07-20,4,20,533.8156862745099,545.850980392157,208459.10192153015,213158.9788100297,97.79513069787778
S2,Bosque seco,00000000000000000004,2023-07-12,2023-07-20,4,20,545.3686274509803,545.3686274509803,213163.19644153066,213163.19644153066,100.0
HLS,Pastos limpios,00000000000000000000,2023-07-20,2023-07-28,53,30,243.78431372549025,243.78431372549025,214276.69850116826,214276.69850116826,100.0
HLS,Palma,00000000000000000001,2023-07-20,2023-07-28,53,30,243.80784313725482,243.80784313725482,214323.03965705412,214323.03965705412,100.0
HLS,Bananera,00000000000000000002,2023-07-20,2023-07-28,53,30,243.75686274509803,243.75686274509803,214272.54065539807,214272.54065539807,100.0
HLS,Manglar,00000000000000000003,2023-07-20,2023-07-28,53,30,241.91372549019607,241.91372549019607,212555.60338039036,212555.60338039036,100.0
HLS,Bosque seco,00000000000000000004,2023-07-20,2023-07-28,53,30,243.64705882352945,243.64705882352945,214272.15992838528,214272.15992838528,100.0
S2,Pastos limpios,00000000000000000000,2023-07-20,2023-07-28,4,20,545.6705882352941,545.6705882352941,213165.6486693139,213165.6486693139,100.0
S2,Palma,00000000000000000001,2023-07-20,2023-07-28,4,20,545.6039215686275,545.6039215686275,213165.1321457805,213165.1321457805,100.0
S2,Bananera,00000000000000000002,2023-07-20,2023-07-28,4,20,545.5333333333333,545.5333333333333,213131.89231938383,213131.89231938383,100.0
S2,Manglar,00000000000000000003,2023-07-20,2023-07-28,4,20,545.850980392157,545.850980392157,213158.9788100297,213158.9788100297,100.0
S2,Bosque seco,00000000000000000004,2023-07-20,2023-07-28,4,20,545.3686274509803,545.3686274509803,213163.19644153066,213163.19644153066,100.0
HLS,Pastos limpios,00000000000000000000,2023-07-28,2023-08-05,26,30,243.78431372549025,243.78431372549025,214276.69850116826,214276.69850116826,100.0
HLS,Palma,00000000000000000001,2023-07-28,2023-08-05,26,30,243.80784313725482,243.80784313725482,214323.03965705412,214323.03965705412,100.0
HLS,Bananera,00000000000000000002,2023-07-28,2023-08-05,26,30,243.75686274509803,243.75686274509803,214272.54065539807,214272.54065539807,100.0
HLS,Manglar,00000000000000000003,2023-07-28,2023-08-05,26,30,241.91372549019607,241.91372549019607,212555.60338039036,212555.60338039036,100.0
HLS,Bosque seco,00000000000000000004,2023-07-28,2023-08-05,26,30,243.64705882352945,243.64705882352945,214272.15992838528,214272.15992838528,100.0
S2,Pastos limpios,00000000000000000000,2023-07-28,2023-08-05,2,20,545.6705882352941,545.6705882352941,213165.6486693139,213165.6486693139,100.0
S2,Palma,00000000000000000001,2023-07-28,2023-08-05,2,20,545.6039215686275,545.6039215686275,213165.1321457805,213165.1321457805,100.0
S2,Bananera,00000000000000000002,2023-07-28,2023-08-05,2,20,152.88235294117652,545.5333333333333,59728.652205762715,213131.89231938383,28.024267769488826
S2,Manglar,00000000000000000003,2023-07-28,2023-08-05,2,20,545.850980392157,545.850980392157,213158.9788100297,213158.9788100297,100.0
S2,Bosque seco,00000000000000000004,2023-07-28,2023-08-05,2,20,545.3686274509803,545.3686274509803,213163.19644153066,213163.19644153066,100.0
HLS,Pastos limpios,00000000000000000000,2023-08-05,2023-08-13,41,30,243.78431372549025,243.78431372549025,214276.69850116826,214276.69850116826,100.0
HLS,Palma,00000000000000000001,2023-08-05,2023-08-13,41,30,243.80784313725482,243.80784313725482,214323.03965705412,214323.03965705412,100.0
HLS,Bananera,00000000000000000002,2023-08-05,2023-08-13,41,30,243.75686274509803,243.75686274509803,214272.54065539807,214272.54065539807,100.0
HLS,Manglar,00000000000000000003,2023-08-05,2023-08-13,41,30,241.91372549019607,241.91372549019607,212555.60338039036,212555.60338039036,100.0
HLS,Bosque seco,00000000000000000004,2023-08-05,2023-08-13,41,30,243.64705882352945,243.64705882352945,214272.15992838528,214272.15992838528,100.0
S2,Pastos limpios,00000000000000000000,2023-08-05,2023-08-13,4,20,545.6705882352941,545.6705882352941,213165.6486693139,213165.6486693139,100.0
S2,Palma,00000000000000000001,2023-08-05,2023-08-13,4,20,545.6039215686275,545.6039215686275,213165.1321457805,213165.1321457805,100.0
S2,Bananera,00000000000000000002,2023-08-05,2023-08-13,4,20,545.5333333333333,545.5333333333333,213131.89231938383,213131.89231938383,100.0
S2,Manglar,00000000000000000003,2023-08-05,2023-08-13,4,20,545.850980392157,545.850980392157,213158.9788100297,213158.9788100297,100.0
S2,Bosque seco,00000000000000000004,2023-08-05,2023-08-13,4,20,545.3686274509803,545.3686274509803,213163.19644153066,213163.19644153066,100.0
HLS,Pastos limpios,00000000000000000000,2023-08-13,2023-08-21,38,30,15.141176470588235,243.78431372549025,13308.532894358917,214276.69850116826,6.210909999757327
HLS,Palma,00000000000000000001,2023-08-13,2023-08-21,38,30,11.019607843137248,243.80784313725482,9686.896148801321,214323.03965705412,4.519764260670092
HLS,Bananera,00000000000000000002,2023-08-13,2023-08-21,38,30,243.75686274509803,243.75686274509803,214272.54065539807,214272.54065539807,100.0
HLS,Manglar,00000000000000000003,2023-08-13,2023-08-21,38,30,241.91372549019607,241.91372549019607,212555.60338039036,212555.60338039036,100.0
HLS,Bosque seco,00000000000000000004,2023-08-13,2023-08-21,38,30,243.64705882352945,243.64705882352945,214272.15992838528,214272.15992838528,100.0
S2,Pastos limpios,00000000000000000000,2023-08-13,2023-08-21,2,20,539.4901960784313,545.6705882352941,210751.2884990617,213165.6486693139,98.86737840485846
S2,Palma,00000000000000000001,2023-08-13,2023-08-21,2,20,152.47843137254904,545.6039215686275,59572.803098312055,213165.1321457805,27.9467859019134
S2,Bananera,00000000000000000002,2023-08-13,2023-08-21,2,20,545.5333333333333,545.5333333333333,213131.89231938383,213131.89231938383,100.0
S2,Manglar,00000000000000000003,2023-08-13,2023-08-21,2,20,545.850980392157,545.850980392157,213158.9788100297,213158.9788100297,100.0
S2,Bosque seco,00000000000000000004,2023-08-13,2023-08-21,2,20,81.29411764705883,545.3686274509803,31774.776543112363,213163.19644153066,14.906314539071
HLS,Pastos limpios,00000000000000000000,2023-08-21,2023-08-29,47,30,0.0,243.78431372549025,0.0,214276.69850116826,0.0
HLS,Palma,00000000000000000001,2023-08-21,2023-08-29,47,30,0.0,243.80784313725482,0.0,214323.03965705412,0.0
HLS,Bananera,00000000000000000002,2023-08-21,2023-08-29,47,30,0.0,243.75686274509803,0.0,214272.54065539807,0.0
HLS,Manglar,00000000000000000003,2023-08-21,2023-08-29,47,30,0.0,241.91372549019607,0.0,212555.60338039036,0.0
HLS,Bosque seco,00000000000000000004,2023-08-21,2023-08-29,47,30,0.0,243.64705882352945,0.0,214272.15992838528,0.0
S2,Pastos limpios,00000000000000000000,2023-08-21,2023-08-29,4,20,0.0,545.6705882352941,0.0,213165.6486693139,0.0
S2,Palma,00000000000000000001,2023-08-21,2023-08-29,4,20,50.513725490196066,545.6039215686275,19735.410780603757,213165.1321457805,9.258273424899059
S2,Bananera,00000000000000000002,2023-08-21,2023-08-29,4,20,434.26666666666665,545.5333333333333,169661.81811535408,213131.89231938383,79.60414383273589
S2,Manglar,00000000000000000003,2023-08-21,2023-08-29,4,20,540.01568627451,545.850980392157,210880.26216933288,213158.9788100297,98.9309778769734
S2,Bosque seco,00000000000000000004,2023-08-21,2023-08-29,4,20,545.3686274509803,545.3686274509803,213163.19644153066,213163.19644153066,100.0
HLS,Pastos limpios,00000000000000000000,2023-08-29,2023-09-06,65,30,87.18039215686277,243.78431372549025,76627.80000981344,214276.69850116826,35.761144606862445
HLS,Palma,00000000000000000001,2023-08-29,2023-09-06,65,30,150.4705882352941,243.80784313725482,132273.19767180795,214323.03965705412,61.71674211203003
HLS,Bananera,00000000000000000002,2023-08-29,2023-09-06,65,30,83.41176470588236,243.75686274509803,73322.75089973,214272.54065539807,34.21938745648733
HLS,Manglar,00000000000000000003,2023-08-29,2023-09-06,65,30,241.91372549019607,241.91372549019607,212555.60338039036,212555.60338039036,100.0
HLS,Bosque seco,00000000000000000004,2023-08-29,2023-09-06,65,30,243.64705882352945,243.64705882352945,214272.15992838528,214272.15992838528,100.0
S2,Pastos limpios,00000000000000000000,2023-08-29,2023-09-06,4,20,545.6705882352941,545.6705882352941,213165.6486693139,213165.6486693139,100.0
S2,Palma,00000000000000000001,2023-08-29,2023-09-06,4,20,545.6039215686275,545.6039215686275,213165.1321457805,213165.1321457805,100.0
S2,Bananera,00000000000000000002,2023-08-29,2023-09-06,4,20,545.5333333333333,545.5333333333333,213131.89231938383,213131.89231938383,100.0
S2,Manglar,00000000000000000003,2023-08-29,2023-09-06,4,20,545.850980392157,545.850980392157,213158.9788100297,213158.9788100297,100.0
S2,Bosque seco,00000000000000000004,2023-08-29,2023-09-06,4,20,545.3686274509803,545.3686274509803,213163.19644153066,213163.19644153066,100.0
HLS,Pastos limpios,00000000000000000000,2023-09-06,2023-09-14,60,30,243.78431372549025,243.78431372549025,214276.69850116826,214276.69850116826,100.0
HLS,Palma,00000000000000000001,2023-09-06,2023-09-14,60,30,243.80784313725482,243.80784313725482,214323.03965705412,214323.03965705412,100.0
HLS,Bananera,00000000000000000002,2023-09-06,2023-09-14,60,30,243.75686274509803,243.75686274509803,214272.54065539807,214272.54065539807,100.0
HLS,Manglar,00000000000000000003,2023-09-06,2023-09-14,60,30,241.91372549019607,241.91372549019607,212555.60338039036,212555.60338039036,100.0
