source,station,station_id,period_start,period_end,source_scale_m,products,coverage_pct,NDVI_p05,NDVI_p95,nonwater_pixel_count
HLS,Bosque seco,00000000000000000004,2021-12-03,2021-12-11,30,7,100.0,-9999.0,-9999.0,0
HLS,Pastos limpios,00000000000000000000,2021-12-11,2021-12-19,30,8,100.0,-9999.0,-9999.0,0
HLS,Palma,00000000000000000001,2021-12-11,2021-12-19,30,8,100.0,-9999.0,-9999.0,0
HLS,Bananera,00000000000000000002,2021-12-11,2021-12-19,30,8,100.0,-9999.0,-9999.0,0
HLS,Manglar,00000000000000000003,2021-12-11,2021-12-19,30,8,100.0,-9999.0,-9999.0,0
HLS,Bosque seco,00000000000000000004,2021-12-11,2021-12-19,30,8,100.0,-9999.0,-9999.0,0
HLS,Pastos limpios,00000000000000000000,2021-12-19,2021-12-27,30,8,100.0,-9999.0,-9999.0,0
HLS,Palma,00000000000000000001,2021-12-19,2021-12-27,30,8,100.0,-9999.0,-9999.0,0
HLS,Bananera,00000000000000000002,2021-12-19,2021-12-27,30,8,100.0,-9999.0,-9999.0,0
HLS,Manglar,00000000000000000003,2021-12-19,2021-12-27,30,8,100.0,-9999.0,-9999.0,0
HLS,Bosque seco,00000000000000000004,2021-12-19,2021-12-27,30,8,100.0,-9999.0,-9999.0,0
HLS,Pastos limpios,00000000000000000000,2021-12-27,2022-01-01,30,6,100.0,-9999.0,-9999.0,0
HLS,Palma,00000000000000000001,2021-12-27,2022-01-01,30,6,100.0,-9999.0,-9999.0,0
HLS,Bananera,00000000000000000002,2021-12-27,2022-01-01,30,6,100.0,-9999.0,-9999.0,0
HLS,Manglar,00000000000000000003,2021-12-27,2022-01-01,30,6,100.0,-9999.0,-9999.0,0
HLS,Bosque seco,00000000000000000004,2021-12-27,2022-01-01,30,6,100.0,-9999.0,-9999.0,0
HLS,Pastos limpios,00000000000000000000,2022-01-01,2022-01-09,30,8,100.0,-9999.0,-9999.0,0
HLS,Palma,00000000000000000001,2022-01-01,2022-01-09,30,8,100.0,-9999.0,-9999.0,0
HLS,Bananera,00000000000000000002,2022-01-01,2022-01-09,30,8,100.0,-9999.0,-9999.0,0
HLS,Manglar,00000000000000000003,2022-01-01,2022-01-09,30,8,100.0,-9999.0,-9999.0,0
HLS,Bosque seco,00000000000000000004,2022-01-01,2022-01-09,30,8,100.0,-9999.0,-9999.0,0
HLS,Pastos limpios,00000000000000000000,2022-01-09,2022-01-17,30,7,100.0,-9999.0,-9999.0,0
HLS,Palma,00000000000000000001,2022-01-09,2022-01-17,30,7,77.29327178266395,-9999.0,-9999.0,0
HLS,Bananera,00000000000000000002,2022-01-09,2022-01-17,30,7,13.594388493838286,-9999.0,-9999.0,0
HLS,Manglar,00000000000000000003,2022-01-09,2022-01-17,30,7,93.53358838023603,-9999.0,-9999.0,0
HLS,Bosque seco,00000000000000000004,2022-01-09,2022-01-17,30,7,100.0,-9999.0,-9999.0,0
HLS,Pastos limpios,00000000000000000000,2022-01-17,2022-01-25,30,8,100.0,-9999.0,-9999.0,0
HLS,Palma,00000000000000000001,2022-01-17,2022-01-25,30,8,100.0,-9999.0,-9999.0,0
HLS,Bananera,00000000000000000002,2022-01-17,2022-01-25,30,8,100.0,-9999.0,-9999.0,0
HLS,Manglar,00000000000000000003,2022-01-17,2022-01-25,30,8,100.0,-9999.0,-9999.0,0
HLS,Bosque seco,00000000000000000004,2022-01-17,2022-01-25,30,8,100.0,-9999.0,-9999.0,0
HLS,Pastos limpios,00000000000000000000,2022-01-25,2022-02-02,30,8,100.0,-9999.0,-9999.0,0
HLS,Palma,00000000000000000001,2022-01-25,2022-02-02,30,8,100.0,-9999.0,-9999.0,0
HLS,Bananera,00000000000000000002,2022-01-25,2022-02-02,30,8,100.0,-9999.0,-9999.0,0
HLS,Manglar,00000000000000000003,2022-01-25,2022-02-02,30,8,100.0,-9999.0,-9999.0,0
HLS,Bosque seco,00000000000000000004,2022-01-25,2022-02-02,30,8,100.0,-9999.0,-9999.0,0
