source,station,station_id,period_start,period_end,source_scale_m,NDVI_p02,NDVI_p05,NDVI_p10,NDVI_p90,NDVI_p95,NDVI_p98,nonwater_pixel_count,coverage_pct,products
HLS,Pastos limpios,00000000000000000000,2021-05-01,2021-05-09,30,0.5574879055484612,0.5925808402077414,0.6196894066257688,0.8524728367639766,0.8624004760587985,0.8704886667201261,288,100.0,10
HLS,Palma,00000000000000000001,2021-05-01,2021-05-09,30,0.6915204712601203,0.7199452026470164,0.780069422635554,0.8859977799115735,0.8894194444101646,0.8976011539312151,278,97.50688463908982,10
HLS,Manglar,00000000000000000003,2021-05-01,2021-05-09,30,0.5504385855328761,0.6042016766999587,0.6594452201421572,0.8509190613130809,0.8728070251910318,0.8797408165601186,272,100.0,10
HLS,Bosque seco,00000000000000000004,2021-05-01,2021-05-09,30,0.5971880435388356,0.6784090967298569,0.7448247995415693,0.9056344708781202,0.909355635113811,0.9132260065018492,270,99.58957015697123,10
HLS,Manglar,00000000000000000003,2021-05-09,2021-05-17,30,0.5633270123897239,0.6251171659639841,0.6560614212290948,0.844563561182496,0.860271432985127,0.8736999530070478,272,100.0,6
HLS,Bosque seco,00000000000000000004,2021-05-09,2021-05-17,30,0.6802236992283611,0.7775712583202619,0.7941106797821731,0.895235027951618,0.8973998358013706,0.8993529742901215,271,100.0,6
HLS,Manglar,00000000000000000003,2021-05-17,2021-05-25,30,0.5750967271667948,0.6310741790778892,0.6784389451625099,0.8528101862351736,0.8760849727288609,0.8859807117319296,272,100.0,6
HLS,Manglar,00000000000000000003,2021-06-02,2021-06-10,30,0.6224758869499476,0.6644040104273742,0.7023809522256699,0.8501924888720861,0.8644442328574361,0.8705159113577299,272,100.0,4
HLS,Bosque seco,00000000000000000004,2021-06-02,2021-06-10,30,0.6657271718643827,0.7180754202984856,0.7561643707548658,0.9191376641746477,0.9230862568066517,0.9270051914548181,271,100.0,4
HLS,Pastos limpios,00000000000000000000,2021-06-10,2021-06-18,30,0.6304520186435866,0.6620553254560991,0.699537763622398,0.8567108041611375,0.8644143964662586,0.8759689906144732,226,81.67449454660665,7
HLS,Bananera,00000000000000000002,2021-06-10,2021-06-18,30,0.5916752795582367,0.7587391383682923,0.8462987005400843,0.9040576503918397,0.9074528566209805,0.9113920612725099,250,89.5460330648006,7
HLS,Manglar,00000000000000000003,2021-06-10,2021-06-18,30,0.6555731602143249,0.6929958536434563,0.7378132629612199,0.8542256535892647,0.8680751082008614,0.8740123918899543,272,100.0,7
HLS,Bosque seco,00000000000000000004,2021-06-10,2021-06-18,30,0.7178887732293873,0.7760427563051915,0.7960266375371448,0.8995838298112773,0.9010820541839519,0.9032036684829439,271,100.0,7
HLS,Manglar,00000000000000000003,2021-06-18,2021-06-26,30,0.7351396297899874,0.7742386541017607,0.7962934286757529,0.8795833993219613,0.8851758692547336,0.8903628515295374,272,100.0,7
HLS,Bosque seco,00000000000000000004,2021-06-18,2021-06-26,30,0.7495711762683249,0.7802703739088562,0.8092734242688177,0.9054132125319723,0.9108798909260105,0.9169651332944415,271,100.0,7
HLS,Palma,00000000000000000001,2021-06-26,2021-07-04,30,0.7528507114286846,0.7845671741568568,0.8208105177324388,0.900056108545852,0.9059191521840011,0.9095681080211144,286,100.0,5
HLS,Bananera,00000000000000000002,2021-06-26,2021-07-04,30,0.6723880468701844,0.833470588327535,0.865671876444203,0.9042903002678556,0.9109285594673378,0.9201586650481763,287,100.0,5
HLS,Manglar,00000000000000000003,2021-06-26,2021-07-04,30,0.7591900456156304,0.7994157847894686,0.8226681261696394,0.8881658957504162,0.8900979590044035,0.8963202177505067,272,100.0,5
HLS,Bosque seco,00000000000000000004,2021-06-26,2021-07-04,30,0.7546226854783836,0.7886572870607843,0.812465512040342,0.8898982342786977,0.8934141889692427,0.8957132975276464,271,100.0,5
HLS,Pastos limpios,00000000000000000000,2021-07-04,2021-07-12,30,0.6102236249344355,0.6412060101701552,0.6883741404712551,0.8662135893294276,0.8752574856121145,0.8842868534198214,259,93.04430092418374,6
HLS,Palma,00000000000000000001,2021-07-04,2021-07-12,30,0.7324940888495498,0.7521717813479667,0.7876222970929939,0.8992426449012962,0.9052977467843915,0.9194929822182647,280,97.84627048647457,6
